날짜,선행종합지수(2020=100),재고순환지표(%p),경제심리지수,기계류내수출하지수(선박제외)(2020=100),건설수주액(실질)(십억원),수출입물가비율(2015=100),코스피(1980.1.4=100),장단기금리차(%p),동행종합지수(2020=100),광공업생산지수(2020=100),서비스업생산지수(도소매업제외)(2020=100),건설기성액(실질)(십억원),소매판매액지수(2020=100),내수출하지수(2020=100),수입액(실질)(백만불),비농림어업취업자수(천명),후행종합지수(2020=100),생산자제품재고지수(2020=100),소비자물가지수변화율(서비스),소비재수입액(실질)(백만불),취업자수(천명),CP유통수익률(%p),실업률총계,실_15-19세,실_20-29세,실_30-39세,실_40-49세,실_50-59세,실_60세이상,경제위기,국내총생산(GDP)(당해년 가격) (10억원\),1인당 GDP(당해년 가격) (만원),GDP 성장률 (%),소비자물가지수,농산물및석유류제외지수,식료품 및 에너지제외 지수,기준금리,원달러환율,달러인덱스,미_경기침체데이터,미_실업률,미_cpi,미_mom,미_yoy,미_corecpi,미_coremom,미_coreyoy,콜금리,South Korea,Korea Text,United States of America,US Text,동행지수순환변동치,선행지수순환변동치,BSI_전산업,BSI_제조업,BSI_비제조업,뉴스심리지수,현재경기판단,현재생활형편,소비자심리지수(CCSI),up_down,미_금리,미국채_2,미국채_5,미국채_10,미국채_20
2022-12-01,109.5,-10.4,92.7,116.6,10641.6,85.2,2336.4,0.84,108.4,102.5,115.4,10068.1,104.7,96.9,47519.5,26628.1,112.4,113.7,4.1,9591.3,28153.5,4.9,3,5.4,5.2,2.3,1.9,1.4,5.2,0,556628.7,4187.2,1.4,109.28,108.16,106.69,3.25,1264.5,122.2021286,0,3.5,298.99,0.131280183,6.444940492,298.99,5.703856687,0.399319259,3.235,78.37,우크라이나 사태,150.0371241,코로나19,99.8,99.6,74,71,76,83.39,51,83,90.2,2,4.1,4.288571429,3.764285714,3.616190476,3.868095238
2023-01-01,109.4,-15.4,90.9,110.9,13880.2,85.1,2380.4,0.45,108.2,101.7,115.3,10155.9,103.3,96.7,46853,26601,112.8,115.7,4,9580.1,28127.8,5.2,3.6,9.1,5.8,2.6,2.2,1.9,6.4,0,523816.2,4187.2,0.9,110.1,108.91,107.34,3.5,1231.9,119.776485,0,3.4,300.536,0.51707415,6.347156218,300.536,5.547574549,0.411994958,3.269,157.9,우크라이나 사태,161.4271135,코로나19,99.3,99.2,69,66,71,93.79,51,82,90.7,1,4.33,4.2075,3.643,3.5315,3.8105
2023-02-01,109.3,-16.2,91.1,107.4,14559.1,84.6,2391.3,0.18,108.7,100.3,116.4,10387.4,104.6,96.7,47082.3,26696,112.9,116.8,3.9,9586.4,28197.9,4.9,3.1,7.3,7,2.7,2.2,2,3,0,523816.2,4187.2,0.9,110.38,109.23,107.69,3.5,1322.6,120.3156053,0,3.6,301.648,0.37000559,5.986437581,301.648,5.525998883,0.451929621,3.425,127.51,우크라이나 사태,152.9672811,코로나19,99.6,99,69,63,73,97.48,48,82,90.2,1,4.57,4.533684211,3.942105263,3.746842105,3.946315789
2023-03-01,109.4,-16.5,91.1,102.9,13946.3,84.4,2410.1,0.07,109.5,101.6,116.7,10530.3,105.8,97.1,47187.7,26815.7,113.1,117.9,3.8,9668.3,28312.5,4.4,2.9,5,7.2,3,2.1,1.7,2,0,523816.2,4187.2,0.9,110.56,109.42,107.91,3.5,1301.9,120.8060043,0,3.5,301.808,0.053041956,4.986920465,301.808,5.602568449,0.38477982,3.425,138.16,우크라이나 사태,200.4899363,코로나19,100.1,98.7,72,70,74,94.17,52,83,92,1,4.65,4.302608696,3.823478261,3.663043478,3.939130435
2023-04-01,109.4,-16.8,92.3,101.3,10440.7,84.5,2463.7,-0.05,110,102,117.6,10542.9,106.6,96.4,47099.3,26928.9,113.4,120.1,3.9,9575.2,28420.3,4.1,2.8,3.9,6.5,3,2,1.8,1.9,0,551569.1,4187.2,0.9,110.8,109.82,108.26,3.5,1337.7,119.41828,0,3.4,302.918,0.367783491,4.957191514,302.918,5.536655074,0.409186214,3.467,126.64,우크라이나 사태,165.4175591,코로나19,100.3,98.5,72,70,74,95.03,58,87,95.1,1,4.83,4.016,3.537,3.46,3.803
2023-05-01,109.8,-17.2,93.2,99.9,10466.3,84.5,2488.4,-0.15,110.3,104.4,117.1,10460,105.9,96.7,47767.2,26948,113.7,122.2,3.8,9376.7,28466.5,4,2.7,3.4,5.9,2.6,2,1.8,2.1,0,551569.1,4187.2,0.9,111.13,110.3,108.63,3.5,1327.2,119.8552091,0,3.7,303.294,0.124126001,4.128843539,303.294,5.328638739,0.435578438,3.57,121.39,우크라이나 사태,205.1764577,코로나19,100.3,98.6,76,73,78,96.52,64,88,98,1,5.06,4.131818182,3.591363636,3.573636364,3.963636364
2023-06-01,110.5,-13,94.6,99,11826.5,86,2548.9,-0.16,110.3,104.7,116.9,10449.7,105.5,96.8,47555.8,26946.1,113.9,122.2,3.6,9554.3,28465.4,4,2.7,5.8,6.3,2.7,2.1,1.7,2.2,0,551569.1,4187.2,0.9,111.12,110.51,108.7,3.5,1317.7,119.7103714,0,3.6,303.841,0.180353057,3.092003474,303.841,4.860943415,0.157557565,3.566,115.84,우크라이나 사태,179.3080436,코로나19,100.1,98.9,76,73,77,101.64,69,89,100.7,1,5.08,4.63952381,3.94952381,3.748095238,4.041904762
2023-07-01,111.1,-9.6,94.7,99.3,12177.8,86.6,2572.6,-0.04,110,104.5,116.8,10415.1,104.9,97,46100.2,26930.2,113.8,120.5,3.3,9348.3,28447.9,4,2.7,4.8,6.1,2.7,2,2,2.2,0,551569.1,4187.2,2.4,111.2,110.4,108.96,3.5,1274.6,118.5848,0,3.5,304.348,0.16686359,3.299075444,304.348,4.704924981,0.159580161,3.51,108.78,우크라이나 사태,132.7106302,코로나19,99.6,99.3,74,72,76,102.08,75,91,103.2,1,5.12,4.8285,4.1415,3.8995,4.1495
2023-08-01,111.4,-7.9,94.6,98.4,9882.9,86.8,2585.1,0.12,110,105,117.5,10466.5,104,96.7,45627.8,26915.3,113.9,120.1,3.1,9248.5,28425.6,4,2,4.2,4.5,2.3,1.5,1.2,1.3,0,551569.1,4187.2,2.4,112.33,110.67,109.25,3.5,1321.8,120.3787087,0,3.8,306.269,0.631185354,3.707503725,306.269,4.389847593,0.278496507,3.538,133.3,우크라이나 사태,76.8466953,코로나19,99.4,99.3,71,67,75,99.03,72,91,103.1,1,5.33,4.90173913,4.306521739,4.167826087,4.456521739
2023-09-01,111.8,-8.9,93.6,102.3,9059.3,86.4,2566.8,0.22,110.2,106.7,118,10686.2,102.9,96.8,44422.4,26915,114,121.3,3,8894.7,28428.7,4,2.3,3.8,5.3,2.4,1.7,1.5,1.6,0,551569.1,4187.2,2.4,112.99,110.96,109.16,3.5,1349.3,122.12523,0,3.8,307.481,0.395730551,3.689902509,307.481,4.130200879,0.322933789,3.596,119.95,우크라이나 사태,113.8053739,코로나19,99.3,99.4,73,68,77,100.78,66,89,99.7,1,5.33,5.022,4.487,4.379,4.653
